h_type	date	adress	loc	num_floor	unit_per_floor	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment	age	statuse	view	doc_status	nearby		price	unit_price
آپارتمان	1400/09/02	پاسداران خ داوود اسلامی خ بوستان	3	6	2	0	1	0	0	4	195	4	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	16	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14000000000	71794000
آپارتمان	1400/09/02	دولت نرسیده به چهارراه قنات	3	3	2	1	0	0	0	1	65	1	1	MDF	ايراني فرنگي	سراميک	1	0	0	0	شوفاژ_کولر_گاز	22	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2850000000	43846000
آپارتمان	1400/09/02	پاسداران خ بهارستان	3	5	3	1	1	0	0	2	64	1	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_فن کوئر_آسانسور_گاز	2	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4650000000	72656000
آپارتمان	1400/09/02	میرداماد میدان مینا	3	5	1	0	1	0	0	2	63	1	1	چوبي	ايراني فرنگي	سنگ	1	0	1	0	شوفاژ_کولر_آسانسور_گاز	16	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3700000000	58700000
آپارتمان	1400/09/02	دیباجی جنوبی خ مژگان ك همایون	3	5	2	1	0	0	0	1	110	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_چیلر_گاز	15	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5900000000	53636000
آپارتمان	1400/09/02	ظفر خ رئیسی بلوار آرش	3	3	4	0	1	0	0	همكف	127	3	1	فلزي	فرنگی	پارکت	1	1	1	0	شوفاژ_کولر_گاز	730	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	51100000
آپارتمان	1400/09/02	ظفر خ رئیسی	3	4	2	0	1	0	0	1	111	2	1	MDF	فرنگی	پارکت	0	1	1	1	شوفاژ_کولر_آسانسور_گاز	480	30	تخلیه	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7750000000	69800000
آپارتمان	1400/09/02	جردن نرسیده به خ شریفی	3	4	1	1	1	0	0	3	242	5	2	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_چیلر_گاز	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_18000000000	74300000
آپارتمان	1400/09/01	پاسداران خ بوستان دوم خ گیلان	3	5	1	1	0	0	0	1	218	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_چیلر_پکیج_گاز	4	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_17222000000	79000000
آپارتمان	1400/09/01	ظفر خ صبر	3	6	2	0	1	0	0	3	55	1	2	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5300000000	96300000
آپارتمان	1400/09/01	دروس خ وارسته	3	4	1	0	1	0	0	2	290	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز	12	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_21170000000	73000000
آپارتمان	1400/09/01	دولت خ برادران رحمانی	3	5	1	0	1	0	0	3	145	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز	4	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11600000000	80000000
آپارتمان	1400/09/01	پاسداران خ گلستان	3	6	3	1	1	0	0	3	114	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	15	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7980000000	70000000
آپارتمان	1400/09/01	دیباجی جنوبی خ رحمانی	3	5	1	1	1	0	0	2	240	3	1	MDF	ايراني فرنگي	نا مشخص	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_21120000000	88000000
آپارتمان	1400/09/01	ظفر زرگنده	3	4	1	0	1	0	0	3	68	2	1	MDF	ايراني فرنگي	پارکت	1	0	0	1	شوفاژ_کولر_آسانسور_گاز	8	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3550000000	52200000
آپارتمان	1400/09/01	ظفر خ دلیری	3	4	1	1	1	0	0	3	63	2	1	MDF	فرنگی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز	10	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3000000000	47600000
آپارتمان	1400/09/01	ظفر میدان مینا	3	5	2	1	0	0	0	2	91	2	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5500000000	60400000
آپارتمان	1400/08/30	جردن نرسیده به خ یزدان پناه	3	4	4	0	1	0	0	4	92	2	1	MDF	ايراني فرنگي	پارکت	0	1	1	1	شوفاژ_کولر_گاز	23	مسکونی	رومي	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	70600000
آپارتمان	1400/08/30	پاسداران خ عابدینی زاده	3	5	1	0	0	1	1	4	65	2	1	MDF	فرنگی	پارکت	1	0	1	0	شوفاژ_کولر	28	تخلیه	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2600000000	40000000
آپارتمان	1400/08/30	پاسداران خ گلستان	3	5	2	1	0	0	0	4	137	2	1	چوبي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9590000000	70000000
آپارتمان	1400/08/30	پاسداران خ بوستان	3	5	2	1	0	0	0	5	110	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_گاز	5	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9000000000	81818000
آپارتمان	1400/08/30	جردن نرسیده به خ كاج آبادی	3	6	2	1	0	0	0	2	176	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11440000000	65000000
آپارتمان	1400/08/29	ونك ده ونك خ مجید پور	3	3	1	0	1	0	0	2 واحد	190	3	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز	117	6	6	مسکونی	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4000000000	21052000
آپارتمان	1400/08/29	پاسداران خ بوستان دوم	3	4	1	1	1	0	0	3	140	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	آسانسور	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9100000000	65000000
آپارتمان	1400/08/29	ونك ده ونك	3	3	1	0	0	1	1	همكف	90	2	1	MDF	ايرانی	سراميک	1	1	0	0	شوفاژ_کولر_گاز	10	مسکونی	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3500000000	38888000
آپارتمان	1400/08/29	ملاصدرا خ شاد	3	4	4	0	1	0	0	3	135	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	1000	10	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6885000000	51000000
آپارتمان	1400/08/29	میرداماد خ نفت	3	5	2	1	1	1	1	3	134	3	1	MDF	فرنگی	لامنيت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	26	تخلیه	رومي	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8300000000	61900000
آپارتمان	1400/08/27	دروس خ قبا نرسیده به ك نگین	3	5	2	0	1	0	0	1	110	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	17	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5610000000	51000000
آپارتمان	1400/08/27	پاسداران خ سروستان	3	3	2	0	0	1	1	همكف	90	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_پکیج_گاز	30	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3600000000	40000000
آپارتمان	1400/08/27	ظفر خ كازرون	3	3	1	1	1	0	0	همكف	174	2	1	چوبي	ايراني فرنگي	سراميک	1	1	0	0	شوفاژ_کولر_گاز	26	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12000000000	68900000
آپارتمان	1400/08/26	شریعتی دو راهی قلهك ك میری	3	4	1	1	0	0	0	1	111	2	1	MDF	ايراني فرنگي	پارکت	0	1	1	1	شوفاژ_کولر_آسانسور_پکیج	1	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7770000000	70000000
آپارتمان	1400/08/26	شریعتی بالاتراز خ دولت	3	4	2	1	0	0	0	1	63	1	1	MDF	ايراني فرنگي	پارکت	1	0	1	1	شوفاژ_کولر_گاز	25	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4200000000	66670000
آپارتمان	1400/08/26	دروس بلوار شهرزاد ك خدمتی	3	2	1	0	1	0	0	همكف	170	3	1	MDF	ايراني فرنگي	پارکت	1	0	1	0	شوفاژ_کولر_گاز	300	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_16500000000	97058000
آپارتمان	1400/08/26	نوبنیاد خ كوهستان چهارم	3	5	2	1	0	0	0	3	190	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13300000000	70000000
آپارتمان	1400/08/26	پاسداران خ بوستان دوم خ گیلان شرقی	3	5	2	0	1	0	0	5	110	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	5	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7200000000	65454000
آپارتمان	1400/08/26	دولت خ محسنیان	3	7	4	1	0	0	0	2	144	3	1	MDF	ايراني فرنگي	سنگ	0	1	1	1	کولر_آسانسور_چیلر_گاز	4	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_17280000000	120000000
آپارتمان	1400/08/26	اختیاریه شمالی بالاترازمیدان اختیاریه	3	7	2	0	1	1	0	3	121	3	1	MDF	ايراني فرنگي	لامنيت	1	1	1	1	کولر_آسانسور_پکیج_گاز	21	مسکونی	کنيتکس	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7500000000	61983000
آپارتمان	1400/08/26	اختیاریع شمالی میدان خاش	3	5	4	0	1	0	0	5	108	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	7	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7700000000	71296000
آپارتمان	1400/08/25	اختیاریه جنوبی ك مسعود	3	5	2	1	0	0	0	5	166	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	15	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9130000000	55000000
آپارتمان	1400/08/25	دروس خ قبا	3	5	4	1	0	0	0	5	120	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	8	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8200000000	68333000
آپارتمان	1400/08/25	ونك ابتدای خ ملاصدرا	3	5	2	0	1	0	0	3	158	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7500000000	47468000
آپارتمان	1400/08/24	اختیاریه جنوبی نرسیده به خ سعادت	3	4	2	0	1	0	0	1	91	2	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_آسانسور_پکیج	8	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5278000000	58000000
آپارتمان	1400/08/24	پاسداران خ دشتستان	3	5	5	1	0	0	0	همكف	70	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	15	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5000000000	71428000
آپارتمان	1400/08/24	قلهك خ یخچال	3	4	2	1	0	0	0	3	135	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	کولر_پکیج_گاز	30	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11000000000	81481000
آپارتمان	1400/08/24	میرداماد خ نفت شمالی	3	5	5	0	1	0	0	2	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	16	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5670000000	54000000
آپارتمان	1400/08/23	دیباجی جنوبی نرسیده به ك آبشار	3	4	1	0	1	0	0	1	72	1	1	MDF	ايراني فرنگي	پارکت	1	0	1	0	کولر_آسانسور_چیلر_گاز	5	تخلیه	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3744000000	52000000
آپارتمان	1400/08/23	دروس نرسیده به میدان هدایت	3	5	2	1	0	0	0	1	210	3	1	MDF	ايراني فرنگي	سنگ	1	0	1	1	شوفاژ_کولر_آسانسور_گاز	20	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13230000000	63000000
آپارتمان	1400/08/22	دروس خ هدایت	3	6	2	1	0	0	1	6	160	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	19	مسکونی	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11200000000	70000000
آپارتمان	1400/08/22	ظفر نرسیده به خ فرزان	3	5	4	0	1	0	0	1	67	1	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	16	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4824000000	72000000
آپارتمان	1400/08/22	شیخ بهائی خ امدادشرقی	3	4	1	1	1	1	0	3	134	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	کولر_چیلر_گاز	30	مسکونی	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10000000000	74626000
آپارتمان	1400/08/20	پاسداران نرسیده به خ مازیار	3	5	2	0	1	0	0	4	135	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9720000000	72000000
آپارتمان	1400/08/20	میرداماد خ البرز	3	5	1	0	1	0	0	2	205	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_20500000000	100000000
آپارتمان	1400/08/20	ظفر نرسیده به كوی صدیق	3	5	3	0	1	0	0	2	103	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	7	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6695000000	65000000
آپارتمان	1400/08/20	دولت خ اخلاقی غربی خ مطلبی نژاد	3	5	2	0	1	0	0	3	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز	3	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7875000000	75000000
آپارتمان	1400/08/20	دولت خ مفاخری	3	4	1	1	1	0	1	3	86	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز	20	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3600000000	41860000
آپارتمان	1400/08/20	اختیاریه جنوبی خ محسنیان خ معماری	3	5	4	1	1	0	0	3	117	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	11	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	55555000
آپارتمان	1400/08/19	اختیاریه خ لطیفی خ معماری	3	5	2	1	0	0	0	3	117	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	11	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	55555000
آپارتمان	1400/08/19	پاسداران خ بوستان	3	5	2	0	1	0	0	2	125	2	1	MDF	ايراني فرنگي	سنگ	0	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	دردست اقدام	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11750000000	94000000
آپارتمان	1400/08/19	ظفر نرسیده به خ پیوندی	3	4	3	1	0	0	0	4	120	3	1	MDF	ايراني فرنگي	لامنيت	1	1	1	0	شوفاژ_کولر_گاز	30	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6940000000	57800000
آپارتمان	1400/08/19	ظفر زرگنده	3	10	5	1	1	0	0	5	85	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	1	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5270000000	62000000
آپارتمان	1400/08/18	دیباجی جنوبی نرسیده به خ جوزی	3	5	3	0	1	0	0	4	107	2	1	نا مشخص	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	نوساز	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8667000000	81000000
آپارتمان	1400/08/18	شریعتی خ شواری	3	5	4	0	1	0	0	3	64	1	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	شوفاژ_کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3840000000	60000000
آپارتمان	1400/08/18	دروس خ پابرجا خ محمدرضا جلیلی	3	4	1	1	0	0	0	3	121	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز	15	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	53719000
آپارتمان	1400/08/18	شیخ بهایی شهرك والفجرمیدان شهدای دانشجو	3	6	1	1	1	0	0	2	131	3	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	کولر_پکیج_گاز	20	مسکونی	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5700000000	43511000
آپارتمان	1400/08/18	دولت خ برادران رحمانی	3	5	2	1	0	0	0	5	72	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	2	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	90277000
آپارتمان	1400/08/17	دروس بلوار شهرزاد خ پابرجا بلوار آئینه	3	5	2	0	1	0	0	2	145	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_11600000000	80000000
آپارتمان	1400/08/17	شریعتی روبروی دوراهی قلهك خ صدیق	3	6	4	0	1	0	0	3	112	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	1	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8400000000	75000000
آپارتمان	1400/08/17	شیخ بهایی شهرك والفجر میدان شهدای دانشجو	3	4	1	0	1	0	0	زیرهمكف	132	3	1	فلزي	ايرانی	سراميک	0	1	1	0	کولر_گاز	22	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4200000000	31818000
آپارتمان	1400/08/16	دروس خ شیدائی	3	5	2	1	0	0	0	3	150	3	1	هایگلاس	فرنگی	سنگ	1	1	1	1	کولر_آسانسور_چیلر_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14250000000	95000000
آپارتمان	1400/08/16	دروس خ شیدائی	3	5	2	1	0	0	0	3	180	3	1	هایگلاس	فرنگی	سنگ	1	1	1	1	کولر_آسانسور_چیلر_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_17100000000	95000000
آپارتمان	1400/08/16	دروس بلوار شهرزاد	3	5	1	1	0	0	0	3	323	4	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_سونا_جکوزی	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_35530000000	110000000
آپارتمان	1400/08/16	دولت نرسیده به چهارراه دلبخواه	3	5	2	0	1	0	0	2	123	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	30	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6765000000	55000000
آپارتمان	1400/08/16	ملاصدرا خ پردیس	3	6	2	1	0	0	0	1	170	3	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	20	تخلیه	کامپوزيت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9000000000	52941000
آپارتمان	1400/08/16	پاسداران خ بوستان	3	5	2	0	1	0	0	2	156	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	آسانسور_استخر_سونا_جکوزی	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10140000000	65000000
آپارتمان	1400/08/16	ظفر زرگنده	3	4	2	1	1	0	0	4	95	2	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	0	کولر_پکیج_گاز	19	اجاره	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5400000000	56800000
آپارتمان	1400/08/15	ملاصدرا شیراز جنوبی	3	12	21	0	1	0	0	2	227	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_فن کوئر_آسانسور_استخر_گاز	30	تخلیه	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14755000000	65000000
